Id;Suggested;Title;IsLeaf;IsAdoptedChild;AverageDepth;Level;ConceptDetailsId;ParentId
Q78.4;;Q78.4_Enchondromatosis;1;0;4;4;NULL;Q78
Q78.5;;Q78.5_Metaphyseal dysplasia;1;0;4;4;NULL;Q78
Q78.6;;Q78.6_Multiple congenital exostoses;1;0;4;4;NULL;Q78
Q78.8;;Q78.8_Other specified osteochondrodysplasias;1;0;4;4;NULL;Q78
Q78.9;;Q78.9_Osteochondrodysplasia, unspecified;1;0;4;4;NULL;Q78
Q79;;Q79_Congenital malformations of the musculoskeletal system, not elsewhere classified;0;0;3;3;NULL;Q65-Q79
Q79.0;;Q79.0_Congenital diaphragmatic hernia;1;0;4;4;NULL;Q79
Q79.1;;Q79.1_Other congenital malformations of diaphragm;1;0;4;4;NULL;Q79
Q79.2;;Q79.2_Exomphalos;1;0;4;4;NULL;Q79
Q79.3;;Q79.3_Gastroschisis;1;0;4;4;NULL;Q79
Q79.4;;Q79.4_Prune belly syndrome;1;0;4;4;NULL;Q79
Q79.5;;Q79.5_Other congenital malformations of abdominal wall;1;0;4;4;NULL;Q79
Q79.6;;Q79.6_Ehlers-Danlos syndrome;1;0;4;4;NULL;Q79
Q79.8;;Q79.8_Other congenital malformations of musculoskeletal system;1;0;4;4;NULL;Q79
Q79.9;;Q79.9_Congenital malformation of musculoskeletal system, unspecified;1;0;4;4;NULL;Q79
Q80;;Q80_Congenital ichthyosis;0;0;3;3;NULL;Q80-Q89
Q80.0;;Q80.0_Ichthyosis vulgaris;1;0;4;4;NULL;Q80
Q80.1;;Q80.1_X-linked ichthyosis;1;0;4;4;NULL;Q80
Q80.2;;Q80.2_Lamellar ichthyosis;1;0;4;4;NULL;Q80
Q80.3;;Q80.3_Congenital bullous ichthyosiform erythroderma;1;0;4;4;NULL;Q80
Q80.4;;Q80.4_Harlequin fetus;1;0;4;4;NULL;Q80
Q80.8;;Q80.8_Other congenital ichthyosis;1;0;4;4;NULL;Q80
Q80.9;;Q80.9_Congenital ichthyosis, unspecified;1;0;4;4;NULL;Q80
Q80-Q89;;Q80-Q89_Other congenital malformations;0;0;2;2;NULL;XVII
Q81;;Q81_Epidermolysis bullosa;0;0;3;3;NULL;Q80-Q89
Q81.0;;Q81.0_Epidermolysis bullosa simplex;1;0;4;4;NULL;Q81
Q81.1;;Q81.1_Epidermolysis bullosa letalis;1;0;4;4;NULL;Q81
Q81.2;;Q81.2_Epidermolysis bullosa dystrophica;1;0;4;4;NULL;Q81
Q81.8;;Q81.8_Other epidermolysis bullosa;1;0;4;4;NULL;Q81
Q81.9;;Q81.9_Epidermolysis bullosa, unspecified;1;0;4;4;NULL;Q81
Q82;;Q82_Other congenital malformations of skin;0;0;3;3;NULL;Q80-Q89
Q82.0;;Q82.0_Hereditary lymphoedema;1;0;4;4;NULL;Q82
Q82.1;;Q82.1_Xeroderma pigmentosum;1;0;4;4;NULL;Q82
Q82.2;;Q82.2_Mastocytosis;1;0;4;4;NULL;Q82
Q82.3;;Q82.3_Incontinentia pigmenti;1;0;4;4;NULL;Q82
Q82.4;;Q82.4_Ectodermal dysplasia (anhidrotic);1;0;4;4;NULL;Q82
Q82.5;;Q82.5_Congenital non-neoplastic naevus;1;0;4;4;NULL;Q82
Q82.8;;Q82.8_Other specified congenital malformations of skin;1;0;4;4;NULL;Q82
Q82.9;;Q82.9_Congenital malformation of skin, unspecified;1;0;4;4;NULL;Q82
Q83;;Q83_Congenital malformations of breast;0;0;3;3;NULL;Q80-Q89
Q83.0;;Q83.0_Congenital absence of breast with absent nipple;1;0;4;4;NULL;Q83
Q83.1;;Q83.1_Accessory breast;1;0;4;4;NULL;Q83
Q83.2;;Q83.2_Absent nipple;1;0;4;4;NULL;Q83
Q83.3;;Q83.3_Accessory nipple;1;0;4;4;NULL;Q83
Q83.8;;Q83.8_Other congenital malformations of breast;1;0;4;4;NULL;Q83
Q83.9;;Q83.9_Congenital malformation of breast, unspecified;1;0;4;4;NULL;Q83
Q84;;Q84_Other congenital malformations of integument;0;0;3;3;NULL;Q80-Q89
Q84.0;;Q84.0_Congenital alopecia;1;0;4;4;NULL;Q84
Q84.1;;Q84.1_Congenital morphological disturbances of hair, not elsewhere classified;1;0;4;4;NULL;Q84
Q84.2;;Q84.2_Other congenital malformations of hair;1;0;4;4;NULL;Q84
Q84.3;;Q84.3_Anonychia;1;0;4;4;NULL;Q84
Q84.4;;Q84.4_Congenital leukonychia;1;0;4;4;NULL;Q84
Q84.5;;Q84.5_Enlarged and hypertrophic nails;1;0;4;4;NULL;Q84
Q84.6;;Q84.6_Other congenital malformations of nails;1;0;4;4;NULL;Q84
Q84.8;;Q84.8_Other specified congenital malformations of integument;1;0;4;4;NULL;Q84
Q84.9;;Q84.9_Congenital malformation of integument, unspecified;1;0;4;4;NULL;Q84
Q85;;Q85_Phakomatoses, not elsewhere classified;0;0;3;3;NULL;Q80-Q89
Q85.0;;Q85.0_Neurofibromatosis (nonmalignant);1;0;4;4;NULL;Q85
Q85.1;;Q85.1_Tuberous sclerosis;1;0;4;4;NULL;Q85
Q85.8;;Q85.8_Other phakomatoses, not elsewhere classified;1;0;4;4;NULL;Q85
Q85.9;;Q85.9_Phakomatosis, unspecified;1;0;4;4;NULL;Q85
Q86;;Q86_Congenital malformation syndromes due to known exogenous causes, not elsewhere classified;0;0;3;3;NULL;Q80-Q89
Q86.0;;Q86.0_Fetal alcohol syndrome (dysmorphic);1;0;4;4;NULL;Q86
Q86.1;;Q86.1_Fetal hydantoin syndrome;1;0;4;4;NULL;Q86
Q86.2;;Q86.2_Dysmorphism due to warfarin;1;0;4;4;NULL;Q86
Q86.8;;Q86.8_Other congenital malformation syndromes due to known exogenous causes;1;0;4;4;NULL;Q86
Q87;;Q87_Other specified congenital malformation syndromes affecting multiple systems;0;0;3;3;NULL;Q80-Q89
Q87.0;;Q87.0_Congenital malformation syndromes predominantly affecting facial appearance;1;0;4;4;NULL;Q87
Q87.1;;Q87.1_Congenital malformation syndromes predominantly associated with short stature;1;0;4;4;NULL;Q87
Q87.2;;Q87.2_Congenital malformation syndromes predominantly involving limbs;1;0;4;4;NULL;Q87
Q87.3;;Q87.3_Congenital malformation syndromes involving early overgrowth;1;0;4;4;NULL;Q87
Q87.4;;Q87.4_Marfan syndrome;1;0;4;4;NULL;Q87
Q87.5;;Q87.5_Other congenital malformation syndromes with other skeletal changes;1;0;4;4;NULL;Q87
Q87.8;;Q87.8_Other specified congenital malformation syndromes, not elsewhere classified;1;0;4;4;NULL;Q87
Q89;;Q89_Other congenital malformations, not elsewhere classified;0;0;3;3;NULL;Q80-Q89
Q89.0;;Q89.0_Congenital malformations of spleen;1;0;4;4;NULL;Q89
Q89.1;;Q89.1_Congenital malformations of adrenal gland;1;0;4;4;NULL;Q89
Q89.2;;Q89.2_Congenital malformations of other endocrine glands;1;0;4;4;NULL;Q89
Q89.3;;Q89.3_Situs inversus;1;0;4;4;NULL;Q89
Q89.4;;Q89.4_Conjoined twins;1;0;4;4;NULL;Q89
Q89.7;;Q89.7_Multiple congenital malformations, not elsewhere classified;1;0;4;4;NULL;Q89
Q89.8;;Q89.8_Other specified congenital malformations;1;0;4;4;NULL;Q89
Q89.9;;Q89.9_Congenital malformation, unspecified;1;0;4;4;NULL;Q89
Q90;;Q90_Down syndrome;0;0;3;3;NULL;Q90-Q99
Q90.0;;Q90.0_Trisomy 21, meiotic nondisjunction;1;0;4;4;NULL;Q90
Q90.1;;Q90.1_Trisomy 21, mosaicism (mitotic nondisjunction);1;0;4;4;NULL;Q90
Q90.2;;Q90.2_Trisomy 21, translocation;1;0;4;4;NULL;Q90
Q90.9;;Q90.9_Down syndrome, unspecified;1;0;4;4;NULL;Q90
Q90-Q99;;Q90-Q99_Chromosomal abnormalities, not elsewhere classified;0;0;2;2;NULL;XVII
Q91;;Q91_Edwards syndrome and Patau syndrome;0;0;3;3;NULL;Q90-Q99
Q91.0;;Q91.0_Trisomy 18, meiotic nondisjunction;1;0;4;4;NULL;Q91
Q91.1;;Q91.1_Trisomy 18, mosaicism (mitotic nondisjunction);1;0;4;4;NULL;Q91
Q91.2;;Q91.2_Trisomy 18, translocation;1;0;4;4;NULL;Q91
Q91.3;;Q91.3_Edwards syndrome, unspecified;1;0;4;4;NULL;Q91
Q91.4;;Q91.4_Trisomy 13, meiotic nondisjunction;1;0;4;4;NULL;Q91
Q91.5;;Q91.5_Trisomy 13, mosaicism (mitotic nondisjunction);1;0;4;4;NULL;Q91
Q91.6;;Q91.6_Trisomy 13, translocation;1;0;4;4;NULL;Q91
Q91.7;;Q91.7_Patau syndrome, unspecified;1;0;4;4;NULL;Q91
Q92;;Q92_Other trisomies and partial trisomies of the autosomes, not elsewhere classified;0;0;3;3;NULL;Q90-Q99
Q92.0;;Q92.0_Whole chromosome trisomy, meiotic nondisjunction;1;0;4;4;NULL;Q92
Q92.1;;Q92.1_Whole chromosome trisomy, mosaicism (mitotic nondisjunction);1;0;4;4;NULL;Q92
Q92.2;;Q92.2_Major partial trisomy;1;0;4;4;NULL;Q92
Q92.3;;Q92.3_Minor partial trisomy;1;0;4;4;NULL;Q92
Q92.4;;Q92.4_Duplications seen only at prometaphase;1;0;4;4;NULL;Q92
Q92.5;;Q92.5_Duplications with other complex rearrangements;1;0;4;4;NULL;Q92
Q92.6;;Q92.6_Extra marker chromosomes;1;0;4;4;NULL;Q92
Q92.7;;Q92.7_Triploidy and polyploidy;1;0;4;4;NULL;Q92
Q92.8;;Q92.8_Other specified trisomies and partial trisomies of autosomes;1;0;4;4;NULL;Q92
Q92.9;;Q92.9_Trisomy and partial trisomy of autosomes, unspecified;1;0;4;4;NULL;Q92
Q93;;Q93_Monosomies and deletions from the autosomes, not elsewhere classified;0;0;3;3;NULL;Q90-Q99
Q93.0;;Q93.0_Whole chromosome monosomy, meiotic nondisjunction;1;0;4;4;NULL;Q93
Q93.1;;Q93.1_Whole chromosome monosomy, mosaicism (mitotic nondisjunction);1;0;4;4;NULL;Q93
Q93.2;;Q93.2_Chromosome replaced with ring or dicentric;1;0;4;4;NULL;Q93
Q93.3;;Q93.3_Deletion of short arm of chromosome 4;1;0;4;4;NULL;Q93
Q93.4;;Q93.4_Deletion of short arm of chromosome 5;1;0;4;4;NULL;Q93
Q93.5;;Q93.5_Other deletions of part of a chromosome;1;0;4;4;NULL;Q93
Q93.6;;Q93.6_Deletions seen only at prometaphase;1;0;4;4;NULL;Q93
Q93.7;;Q93.7_Deletions with other complex rearrangements;1;0;4;4;NULL;Q93
Q93.8;;Q93.8_Other deletions from the autosomes;1;0;4;4;NULL;Q93
Q93.9;;Q93.9_Deletion from autosomes, unspecified;1;0;4;4;NULL;Q93
Q95;;Q95_Balanced rearrangements and structural markers, not elsewhere classified;0;0;3;3;NULL;Q90-Q99
Q95.0;;Q95.0_Balanced translocation and insertion in normal individual;1;0;4;4;NULL;Q95
Q95.1;;Q95.1_Chromosome inversion in normal individual;1;0;4;4;NULL;Q95
Q95.2;;Q95.2_Balanced autosomal rearrangement in abnormal individual;1;0;4;4;NULL;Q95
Q95.3;;Q95.3_Balanced sex/autosomal rearrangement in abnormal individual;1;0;4;4;NULL;Q95
Q95.4;;Q95.4_Individuals with marker heterochromatin;1;0;4;4;NULL;Q95
Q95.5;;Q95.5_Individuals with autosomal fragile site;1;0;4;4;NULL;Q95
Q95.8;;Q95.8_Other balanced rearrangements and structural markers;1;0;4;4;NULL;Q95
Q95.9;;Q95.9_Balanced rearrangement and structural marker, unspecified;1;0;4;4;NULL;Q95
Q96;;Q96_Turner syndrome;0;0;3;3;NULL;Q90-Q99
Q96.0;;Q96.0_Karyotype 45,X;1;0;4;4;NULL;Q96
Q96.1;;Q96.1_Karyotype 46,X iso (Xq);1;0;4;4;NULL;Q96
Q96.2;;Q96.2_Karyotype 46,X with abnormal sex chromosome, except iso (Xq);1;0;4;4;NULL;Q96
Q96.3;;Q96.3_Mosaicism, 45,X/46,XX or XY;1;0;4;4;NULL;Q96
Q96.4;;Q96.4_Mosaicism, 45,X/other cell line(s) with abnormal sex chromosome;1;0;4;4;NULL;Q96
Q96.8;;Q96.8_Other variants of Turner syndrome;1;0;4;4;NULL;Q96
Q96.9;;Q96.9_Turner syndrome, unspecified;1;0;4;4;NULL;Q96
Q97;;Q97_Other sex chromosome abnormalities, female phenotype, not elsewhere classified;0;0;3;3;NULL;Q90-Q99
Q97.0;;Q97.0_Karyotype 47,XXX;1;0;4;4;NULL;Q97
Q97.1;;Q97.1_Female with more than three X chromosomes;1;0;4;4;NULL;Q97
Q97.2;;Q97.2_Mosaicism, lines with various numbers of X chromosomes;1;0;4;4;NULL;Q97
Q97.3;;Q97.3_Female with 46,XY karyotype;1;0;4;4;NULL;Q97
Q97.8;;Q97.8_Other specified sex chromosome abnormalities, female phenotype;1;0;4;4;NULL;Q97
Q97.9;;Q97.9_Sex chromosome abnormality, female phenotype, unspecified;1;0;4;4;NULL;Q97
Q98;;Q98_Other sex chromosome abnormalities, male phenotype, not elsewhere classified;0;0;3;3;NULL;Q90-Q99
Q98.0;;Q98.0_Klinefelter syndrome karyotype 47,XXY;1;0;4;4;NULL;Q98
Q98.1;;Q98.1_Klinefelter syndrome, male with more than two X chromosomes;1;0;4;4;NULL;Q98
Q98.2;;Q98.2_Klinefelter syndrome, male with 46,XX karyotype;1;0;4;4;NULL;Q98
Q98.3;;Q98.3_Other male with 46,XX karyotype;1;0;4;4;NULL;Q98
Q98.4;;Q98.4_Klinefelter syndrome, unspecified;1;0;4;4;NULL;Q98
Q98.5;;Q98.5_Karyotype 47,XYY;1;0;4;4;NULL;Q98
Q98.6;;Q98.6_Male with structurally abnormal sex chromosome;1;0;4;4;NULL;Q98
Q98.7;;Q98.7_Male with sex chromosome mosaicism;1;0;4;4;NULL;Q98
Q98.8;;Q98.8_Other specified sex chromosome abnormalities, male phenotype;1;0;4;4;NULL;Q98
Q98.9;;Q98.9_Sex chromosome abnormality, male phenotype, unspecified;1;0;4;4;NULL;Q98
Q99;;Q99_Other chromosome abnormalities, not elsewhere classified;0;0;3;3;NULL;Q90-Q99
Q99.0;;Q99.0_Chimera 46,XX/46,XY;1;0;4;4;NULL;Q99
Q99.1;;Q99.1_46,XX true hermaphrodite;1;0;4;4;NULL;Q99
Q99.2;;Q99.2_Fragile X chromosome;1;0;4;4;NULL;Q99
Q99.8;;Q99.8_Other specified chromosome abnormalities;1;0;4;4;NULL;Q99
Q99.9;;Q99.9_Chromosomal abnormality, unspecified;1;0;4;4;NULL;Q99
R00;;R00_Abnormalities of heart beat;0;0;3;3;NULL;R00-R09
R00.0;;R00.0_Tachycardia, unspecified;1;0;4;4;NULL;R00
R00.1;;R00.1_Bradycardia, unspecified;1;0;4;4;NULL;R00
R00.2;;R00.2_Palpitations;1;0;4;4;NULL;R00
R00.3;;R00.3_Pulseless electrical activity, not elsewhere classified;1;0;4;4;NULL;R00
R00.8;;R00.8_Other and unspecified abnormalities of heart beat;1;0;4;4;NULL;R00
R00-R09;;R00-R09_Symptoms and signs involving the circulatory and respiratory systems;0;0;2;2;NULL;XVIII
R01;;R01_Cardiac murmurs and other cardiac sounds;0;0;3;3;NULL;R00-R09
R01.0;;R01.0_Benign and innocent cardiac murmurs;1;0;4;4;NULL;R01
R01.1;;R01.1_Cardiac murmur, unspecified;1;0;4;4;NULL;R01
R01.2;;R01.2_Other cardiac sounds;1;0;4;4;NULL;R01
R02;;R02_Gangrene, not elsewhere classified;1;0;3;3;NULL;R00-R09
R03;;R03_Abnormal blood-pressure reading, without diagnosis;0;0;3;3;NULL;R00-R09
R03.0;;R03.0_Elevated blood-pressure reading, without diagnosis of hypertension;1;0;4;4;NULL;R03
R03.1;;R03.1_Nonspecific low blood-pressure reading;1;0;4;4;NULL;R03
R04;;R04_Haemorrhage from respiratory passages;0;0;3;3;NULL;R00-R09
R04.0;;R04.0_Epistaxis;1;0;4;4;NULL;R04
R04.1;;R04.1_Haemorrhage from throat;1;0;4;4;NULL;R04
R04.2;;R04.2_Haemoptysis;1;0;4;4;NULL;R04
R04.8;;R04.8_Haemorrhage from other sites in respiratory passages;1;0;4;4;NULL;R04
R04.9;;R04.9_Haemorrhage from respiratory passages, unspecified;1;0;4;4;NULL;R04
R05;;R05_Cough;1;0;3;3;NULL;R00-R09
R06;;R06_Abnormalities of breathing;0;0;3;3;NULL;R00-R09
R06.0;;R06.0_Dyspnoea;1;0;4;4;NULL;R06
R06.1;;R06.1_Stridor;1;0;4;4;NULL;R06
R06.2;;R06.2_Wheezing;1;0;4;4;NULL;R06
R06.3;;R06.3_Periodic breathing;1;0;4;4;NULL;R06
R06.4;;R06.4_Hyperventilation;1;0;4;4;NULL;R06
R06.5;;R06.5_Mouth breathing;1;0;4;4;NULL;R06
R06.6;;R06.6_Hiccough;1;0;4;4;NULL;R06
R06.7;;R06.7_Sneezing;1;0;4;4;NULL;R06
R06.8;;R06.8_Other and unspecified abnormalities of breathing;1;0;4;4;NULL;R06
R07;;R07_Pain in throat and chest;0;0;3;3;NULL;R00-R09
R07.0;;R07.0_Pain in throat;1;0;4;4;NULL;R07
R07.1;;R07.1_Chest pain on breathing;1;0;4;4;NULL;R07
R07.2;;R07.2_Precordial pain;1;0;4;4;NULL;R07
R07.3;;R07.3_Other chest pain;1;0;4;4;NULL;R07
R07.4;;R07.4_Chest pain, unspecified;1;0;4;4;NULL;R07
R09;;R09_Other symptoms and signs involving the circulatory and respiratory systems;0;0;3;3;NULL;R00-R09
R09.0;;R09.0_Asphyxia;1;0;4;4;NULL;R09
R09.1;;R09.1_Pleurisy;1;0;4;4;NULL;R09
R09.2;;R09.2_Respiratory arrest;1;0;4;4;NULL;R09
R09.3;;R09.3_Abnormal sputum;1;0;4;4;NULL;R09
R09.8;;R09.8_Other specified symptoms and signs involving the circulatory and respiratory systems;1;0;4;4;NULL;R09
R10;;R10_Abdominal and pelvic pain;0;0;3;3;NULL;R10-R19
R10.0;;R10.0_Acute abdomen;1;0;4;4;NULL;R10
R10.1;;R10.1_Pain localized to upper abdomen;1;0;4;4;NULL;R10
R10.2;;R10.2_Pelvic and perineal pain;1;0;4;4;NULL;R10
R10.3;;R10.3_Pain localized to other parts of lower abdomen;1;0;4;4;NULL;R10
R10.4;;R10.4_Other and unspecified abdominal pain;1;0;4;4;NULL;R10
R10-R19;;R10-R19_Symptoms and signs involving the digestive system and abdomen;0;0;2;2;NULL;XVIII
R11;;R11_Nausea and vomiting;1;0;3;3;NULL;R10-R19
R12;;R12_Heartburn;1;0;3;3;NULL;R10-R19
R13;;R13_Dysphagia;1;0;3;3;NULL;R10-R19
R14;;R14_Flatulence and related conditions;1;0;3;3;NULL;R10-R19
R15;;R15_Faecal incontinence;1;0;3;3;NULL;R10-R19
R16;;R16_Hepatomegaly and splenomegaly, not elsewhere classified;0;0;3;3;NULL;R10-R19
R16.0;;R16.0_Hepatomegaly, not elsewhere classified;1;0;4;4;NULL;R16
R16.1;;R16.1_Splenomegaly, not elsewhere classified;1;0;4;4;NULL;R16
R16.2;;R16.2_Hepatomegaly with splenomegaly, not elsewhere classified;1;0;4;4;NULL;R16
R17;;R17_Hyperbilirubinaemia, with or without jaundice, not elsewhere classified;0;0;3;3;NULL;R10-R19
R17.0;;R17.0_Hyperbilirubinaemia with mention of jaundice, not elsewhere classified;1;0;4;4;NULL;R17
R17.9;;R17.9_Hyperbilirubinaemia without mention of jaundice, not elsewhere classified;1;0;4;4;NULL;R17
R18;;R18_Ascites;1;0;3;3;NULL;R10-R19
R19;;R19_Other symptoms and signs involving the digestive system and abdomen;0;0;3;3;NULL;R10-R19
R19.0;;R19.0_Intra-abdominal and pelvic swelling, mass and lump;1;0;4;4;NULL;R19
R19.1;;R19.1_Abnormal bowel sounds;1;0;4;4;NULL;R19
R19.2;;R19.2_Visible peristalsis;1;0;4;4;NULL;R19
R19.3;;R19.3_Abdominal rigidity;1;0;4;4;NULL;R19
R19.4;;R19.4_Change in bowel habit;1;0;4;4;NULL;R19
R19.5;;R19.5_Other faecal abnormalities;1;0;4;4;NULL;R19
R19.6;;R19.6_Halitosis;1;0;4;4;NULL;R19
R19.8;;R19.8_Other specified symptoms and signs involving the digestive system and abdomen;1;0;4;4;NULL;R19
R20;;R20_Disturbances of skin sensation;0;0;3;3;NULL;R20-R23
R20.0;;R20.0_Anaesthesia of skin;1;0;4;4;NULL;R20
R20.1;;R20.1_Hypoaesthesia of skin;1;0;4;4;NULL;R20
R20.2;;R20.2_Paraesthesia of skin;1;0;4;4;NULL;R20
R20.3;;R20.3_Hyperaesthesia;1;0;4;4;NULL;R20
R20.8;;R20.8_Other and unspecified disturbances of skin sensation;1;0;4;4;NULL;R20
R20-R23;;R20-R23_Symptoms and signs involving the skin and subcutaneous tissue;0;0;2;2;NULL;XVIII
R21;;R21_Rash and other nonspecific skin eruption;1;0;3;3;NULL;R20-R23
R22;;R22_Localized swelling, mass and lump of skin and subcutaneous tissue;0;0;3;3;NULL;R20-R23
R22.0;;R22.0_Localized swelling, mass and lump, head;1;0;4;4;NULL;R22
R22.1;;R22.1_Localized swelling, mass and lump, neck;1;0;4;4;NULL;R22
R22.2;;R22.2_Localized swelling, mass and lump, trunk;1;0;4;4;NULL;R22
R22.3;;R22.3_Localized swelling, mass and lump, upper limb;1;0;4;4;NULL;R22
R22.4;;R22.4_Localized swelling, mass and lump, lower limb;1;0;4;4;NULL;R22
R22.7;;R22.7_Localized swelling, mass and lump, multiple sites;1;0;4;4;NULL;R22
R22.9;;R22.9_Localized swelling, mass and lump, unspecified;1;0;4;4;NULL;R22
R23;;R23_Other skin changes;0;0;3;3;NULL;R20-R23
R23.0;;R23.0_Cyanosis;1;0;4;4;NULL;R23
R23.1;;R23.1_Pallor;1;0;4;4;NULL;R23
R23.2;;R23.2_Flushing;1;0;4;4;NULL;R23
R23.3;;R23.3_Spontaneous ecchymoses;1;0;4;4;NULL;R23
R23.4;;R23.4_Changes in skin texture;1;0;4;4;NULL;R23
R23.8;;R23.8_Other and unspecified skin changes;1;0;4;4;NULL;R23
R25;;R25_Abnormal involuntary movements;0;0;3;3;NULL;R25-R29
R25.0;;R25.0_Abnormal head movements;1;0;4;4;NULL;R25
R25.1;;R25.1_Tremor, unspecified;1;0;4;4;NULL;R25
R25.2;;R25.2_Cramp and spasm;1;0;4;4;NULL;R25
R25.3;;R25.3_Fasciculation;1;0;4;4;NULL;R25
R25.8;;R25.8_Other and unspecified abnormal involuntary movements;1;0;4;4;NULL;R25
R25-R29;;R25-R29_Symptoms and signs involving the nervous and musculoskeletal systems;0;0;2;2;NULL;XVIII
R26;;R26_Abnormalities of gait and mobility;0;0;3;3;NULL;R25-R29
R26.0;;R26.0_Ataxic gait;1;0;4;4;NULL;R26
R26.1;;R26.1_Paralytic gait;1;0;4;4;NULL;R26
R26.2;;R26.2_Difficulty in walking, not elsewhere classified;1;0;4;4;NULL;R26
R26.3;;R26.3_Immobility;1;0;4;4;NULL;R26
R26.8;;R26.8_Other and unspecified abnormalities of gait and mobility;1;0;4;4;NULL;R26
R27;;R27_Other lack of coordination;0;0;3;3;NULL;R25-R29
R27.0;;R27.0_Ataxia, unspecified;1;0;4;4;NULL;R27
R27.8;;R27.8_Other and unspecified lack of coordination;1;0;4;4;NULL;R27
R29;;R29_Other symptoms and signs involving the nervous and musculoskeletal systems;0;0;3;3;NULL;R25-R29
R29.0;;R29.0_Tetany;1;0;4;4;NULL;R29
R29.1;;R29.1_Meningismus;1;0;4;4;NULL;R29
R29.2;;R29.2_Abnormal reflex;1;0;4;4;NULL;R29
R29.3;;R29.3_Abnormal posture;1;0;4;4;NULL;R29
R29.4;;R29.4_Clicking hip;1;0;4;4;NULL;R29
R29.6;;R29.6_Tendency to fall, not elsewhere classified;1;0;4;4;NULL;R29
R29.8;;R29.8_Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems;1;0;4;4;NULL;R29
R30;;R30_Pain associated with micturition;0;0;3;3;NULL;R30-R39
R30.0;;R30.0_Dysuria;1;0;4;4;NULL;R30
R30.1;;R30.1_Vesical tenesmus;1;0;4;4;NULL;R30
R30.9;;R30.9_Painful micturition, unspecified;1;0;4;4;NULL;R30
R30-R39;;R30-R39_Symptoms and signs involving the urinary system;0;0;2;2;NULL;XVIII
R31;;R31_Unspecified haematuria;1;0;3;3;NULL;R30-R39
R32;;R32_Unspecified urinary incontinence;1;0;3;3;NULL;R30-R39
R33;;R33_Retention of urine;1;0;3;3;NULL;R30-R39
R34;;R34_Anuria and oliguria;1;0;3;3;NULL;R30-R39
R35;;R35_Polyuria;1;0;3;3;NULL;R30-R39
R36;;R36_Urethral discharge;1;0;3;3;NULL;R30-R39
R39;;R39_Other symptoms and signs involving the urinary system;0;0;3;3;NULL;R30-R39
R39.0;;R39.0_Extravasation of urine;1;0;4;4;NULL;R39
R39.1;;R39.1_Other difficulties with micturition;1;0;4;4;NULL;R39
R39.2;;R39.2_Extrarenal uraemia;1;0;4;4;NULL;R39
R39.8;;R39.8_Other and unspecified symptoms and signs involving the urinary system;1;0;4;4;NULL;R39
R40;;R40_Somnolence, stupor and coma;0;0;3;3;NULL;R40-R46
R40.0;;R40.0_Somnolence;1;0;4;4;NULL;R40
R40.1;;R40.1_Stupor;1;0;4;4;NULL;R40
R40.2;;R40.2_Coma, unspecified;1;0;4;4;NULL;R40
R40-R46;;R40-R46_Symptoms and signs involving cognition, perception, emotional state and behaviour;0;0;2;2;NULL;XVIII
R41;;R41_Other symptoms and signs involving cognitive functions and awareness;0;0;3;3;NULL;R40-R46
R41.0;;R41.0_Disorientation, unspecified;1;0;4;4;NULL;R41
R41.1;;R41.1_Anterograde amnesia;1;0;4;4;NULL;R41
R41.2;;R41.2_Retrograde amnesia;1;0;4;4;NULL;R41
R41.3;;R41.3_Other amnesia;1;0;4;4;NULL;R41
R41.8;;R41.8_Other and unspecified symptoms and signs involving cognitive functions and awareness;1;0;4;4;NULL;R41
R42;;R42_Dizziness and giddiness;1;0;3;3;NULL;R40-R46
R43;;R43_Disturbances of smell and taste;0;0;3;3;NULL;R40-R46
R43.0;;R43.0_Anosmia;1;0;4;4;NULL;R43
R43.1;;R43.1_Parosmia;1;0;4;4;NULL;R43
R43.2;;R43.2_Parageusia;1;0;4;4;NULL;R43
R43.8;;R43.8_Other and unspecified disturbances of smell and taste;1;0;4;4;NULL;R43
R44;;R44_Other symptoms and signs involving general sensations and perceptions;0;0;3;3;NULL;R40-R46
R44.0;;R44.0_Auditory hallucinations;1;0;4;4;NULL;R44
R44.1;;R44.1_Visual hallucinations;1;0;4;4;NULL;R44
R44.2;;R44.2_Other hallucinations;1;0;4;4;NULL;R44
R44.3;;R44.3_Hallucinations, unspecified;1;0;4;4;NULL;R44
R44.8;;R44.8_Other and unspecified symptoms and signs involving general sensations and perceptions;1;0;4;4;NULL;R44
R45;;R45_Symptoms and signs involving emotional state;0;0;3;3;NULL;R40-R46
R45.0;;R45.0_Nervousness;1;0;4;4;NULL;R45
R45.1;;R45.1_Restlessness and agitation;1;0;4;4;NULL;R45
R45.2;;R45.2_Unhappiness;1;0;4;4;NULL;R45
R45.3;;R45.3_Demoralization and apathy;1;0;4;4;NULL;R45
R45.4;;R45.4_Irritability and anger;1;0;4;4;NULL;R45
R45.5;;R45.5_Hostility;1;0;4;4;NULL;R45
R45.6;;R45.6_Physical violence;1;0;4;4;NULL;R45
R45.7;;R45.7_State of emotional shock and stress, unspecified;1;0;4;4;NULL;R45
R45.8;;R45.8_Other symptoms and signs involving emotional state;1;0;4;4;NULL;R45
R46;;R46_Symptoms and signs involving appearance and behaviour;0;0;3;3;NULL;R40-R46
R46.0;;R46.0_Very low level of personal hygiene;1;0;4;4;NULL;R46
